task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
11	d3/7e20fd	20870.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:ORGANELLE_ASSEMBLY:CONCATENATE_ASSEMBLIES (primary)	CACHED	0	2026-02-04 16:21:28.535	14.6s	8s	95.9%	3.5 MB	15.6 MB	1.5 GB	1.5 GB
14	45/95e5e7	20868.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_PYFASTXINDEX (D_Put_Vn.fastq.gz)	CACHED	0	2026-02-04 16:21:28.462	15m 10s	15m 6s	100.2%	3.3 GB	3.3 GB	57.2 GB	3.9 GB
16	80/173df0	20873.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:MINIMAP2_INDEX (primary)	CACHED	0	2026-02-04 16:21:28.664	34.5s	28s	149.0%	4.9 GB	5.6 GB	794.3 MB	2 GB
12	65/86168c	20872.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	CACHED	0	2026-02-04 16:21:28.631	1m 34s	1m 31s	100.1%	10.4 MB	14.3 MB	794.3 MB	184.2 MB
15	eb/ed80f5	20869.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_SPLITFA (primary)	CACHED	0	2026-02-04 16:21:28.497	2m 40s	2m 28s	101.2%	49.3 MB	76.5 MB	1.6 GB	996 MB
22	f4/f3b1f5	20876.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	CACHED	0	2026-02-04 16:23:03.246	9.9s	7.2s	100.8%	55.6 MB	82.6 MB	184.6 MB	53.6 KB
25	4b/f09a1b	20878.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	CACHED	0	2026-02-04 16:23:03.317	9.8s	6.8s	100.7%	55.3 MB	82.4 MB	175.3 MB	17.8 KB
17	18/46f69a	20874.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:ORGANELLE_ASSEMBLY:MITOHIFI_MITOHIFI_CONTIGS (primary)	CACHED	0	2026-02-04 16:21:43.192	4h 42m 51s	4h 42m 38s	331.9%	43.7 GB	2.3 TB	13.6 GB	3.2 GB
24	7d/885e74	20877.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	CACHED	0	2026-02-04 16:23:03.283	2m 20s	2m 18s	108.8%	1007.6 MB	1.2 GB	175.1 MB	191.6 MB
21	b6/51f2c7	20875.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	CACHED	0	2026-02-04 16:23:03.209	2m 35s	2m 30s	108.5%	1.1 GB	1.3 GB	184.4 MB	201.7 MB
18	b2/390454	20882.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:MINIMAP2_ALIGN_ASSEMBLY (primary)	CACHED	0	2026-02-04 16:24:08.200	3m 55s	3m 51s	739.1%	24.4 GB	28.4 GB	403.8 MB	4.2 GB
20	66/ddceac	20880.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	CACHED	0	2026-02-04 16:23:03.388	21m 10s	21m	1112.7%	12.8 GB	292.6 GB	9.7 GB	6.8 GB
23	7e/b5a20f	20879.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	CACHED	0	2026-02-04 16:23:03.353	16m 40s	16m 29s	1350.0%	12.1 GB	291.8 GB	9.4 GB	6.7 GB
32	76/686047	21567.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-10 13:34:04.253	20m 43s	20m 37s	1444.5%	9.7 GB	10.9 GB	33.3 GB	5.2 GB
19	0d/a27f3b	21568.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-10 13:34:04.309	22m 43s	22m 31s	505.5%	14.1 GB	16.8 GB	303.9 GB	98.4 GB
28	12/21e730	21566.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-10 13:34:04.213	46m 48s	46m 41s	1624.6%	9.8 GB	11.2 GB	100.6 GB	17.8 GB
27	f7/d54b5a	21570.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-10 13:34:04.400	47m 33s	47m 26s	1627.2%	9.6 GB	10.9 GB	101.4 GB	17.8 GB
26	b0/a00dae	21569.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-10 13:34:04.356	47m 53s	47m 44s	1656.8%	9.5 GB	11.1 GB	101.1 GB	17.8 GB
30	7e/efe734	21565.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-10 13:34:04.175	48m 53s	48m 45s	1598.5%	9.7 GB	10.9 GB	101.9 GB	17.7 GB
31	2b/17c84f	21563.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-10 13:34:04.090	49m 8s	49m	1606.5%	9.5 GB	10.7 GB	101 GB	17.7 GB
29	04/7a0cdf	21564.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-10 13:34:04.135	49m 18s	49m 12s	1603.8%	9.8 GB	11.4 GB	100.7 GB	17.8 GB
33	d4/25c98b	21582.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_PBCSTAT (primary)	COMPLETED	0	2026-02-10 14:23:22.213	14.9s	8s	99.3%	109.5 MB	159.1 MB	208.3 MB	122.9 MB
34	2a/8d8810	21583.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_CALCUTS (primary)	COMPLETED	0	2026-02-10 14:23:37.184	9.9s	1s	88.9%	0	0	75.8 KB	425 B
35	03/82cf3b	21585.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_HISTPLOT (primary)	COMPLETED	0	2026-02-10 14:23:47.201	9.9s	1s	2475.0%	97 MB	16.5 GB	22.8 MB	113.6 KB
36	ad/1314f2	21584.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_PURGEDUPS (primary)	COMPLETED	0	2026-02-10 14:23:47.165	34.9s	26s	99.8%	799.4 MB	1 GB	4.4 GB	266.1 KB
37	0c/80d0fa	21586.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_GETSEQS (primary)	COMPLETED	0	2026-02-10 14:24:22.170	9.9s	3s	95.1%	72.1 MB	139 MB	794.3 MB	794.2 MB
39	37/1cf890	21588.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:CONCATENATE_HAPLOTYPES (primary)	COMPLETED	0	2026-02-10 14:24:32.205	10.2s	4s	98.2%	3.5 MB	15.6 MB	832.3 MB	832.2 MB
38	63/6c2f27	21587.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_HAPLOTIGS (primary)	COMPLETED	0	2026-02-10 14:24:32.167	10.2s	5.9s	99.9%	10.1 MB	14.3 MB	76.6 MB	13.4 MB
51	69/ed0562	-	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_GENCRAMCHUNKS (2)	COMPLETED	-	2026-02-10 14:24:42.582	220ms	131ms	-	-	-	-	-
50	57/6df657	-	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_GENCRAMCHUNKS (1)	COMPLETED	-	2026-02-10 14:24:42.586	217ms	130ms	-	-	-	-	-
45	2e/c59858	21591.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_FAIDX (primary_hap2)	COMPLETED	0	2026-02-10 14:24:42.655	4.5s	3s	100.6%	6.1 MB	10.7 MB	832.4 MB	37.9 KB
48	91/42b1db	21594.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:SAMTOOLS_SPLITHEADER (DurPV.cram)	COMPLETED	0	2026-02-10 14:24:42.750	4.4s	0ms	86.3%	3.1 MB	4.3 MB	284.9 KB	7.5 KB
44	73/d51783	21595.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_CONTIGS (asm.purged.fa)	COMPLETED	0	2026-02-10 14:24:42.788	4.3s	3s	99.9%	6.1 MB	10.7 MB	717.8 MB	22.1 KB
47	cf/70dbf6	21596.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_CONTIGS (asm.htigs.all.fa)	COMPLETED	0	2026-02-10 14:24:42.819	4.3s	3s	100.7%	6.1 MB	10.7 MB	832.4 MB	37.8 KB
49	7d/870fc8	21598.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:SAMTOOLS_SPLITHEADER (DurPV.cram)	COMPLETED	0	2026-02-10 14:24:42.881	4.2s	1s	110.7%	3.1 MB	4.3 MB	284.9 KB	7.5 KB
42	8c/0cbc82	21597.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_FAIDX (primary_hap1)	COMPLETED	0	2026-02-10 14:24:42.848	4.3s	3s	100.9%	6.1 MB	10.7 MB	717.8 MB	22.1 KB
40	d9/98002d	21589.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	COMPLETED	0	2026-02-10 14:24:42.595	1m 25s	1m 22s	100.1%	10.4 MB	14.3 MB	717.8 MB	170.9 MB
41	e8/b24476	21590.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-10 14:24:42.624	1m 34s	1m 29s	100.0%	10.4 MB	14.3 MB	832.4 MB	188.3 MB
55	82/6695d2	21599.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-10 14:26:17.178	9.9s	7.2s	101.0%	55.3 MB	82.7 MB	188.6 MB	48.8 KB
52	62/95eb27	21600.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-10 14:26:17.209	9.9s	6.5s	100.8%	55.8 MB	82.4 MB	171.2 MB	26.5 KB
53	bf/9a3f78	21603.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-10 14:26:17.325	2m 20s	2m 15s	108.6%	965.4 MB	1.2 GB	171 MB	187.2 MB
56	31/bff710	21601.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-10 14:26:17.256	2m 30s	2m 28s	109.0%	1.1 GB	1.3 GB	188.4 MB	206.1 MB
43	e7/75bfe1	21592.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BWAMEM2_INDEX (primary)	COMPLETED	0	2026-02-10 14:24:42.683	5m 9s	5m 5s	99.1%	16.8 GB	17.3 GB	897.2 MB	3.9 GB
46	b4/8ef531	21593.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BWAMEM2_INDEX (primary)	COMPLETED	0	2026-02-10 14:24:42.717	6m 34s	6m 31s	99.3%	19.5 GB	19.8 GB	1 GB	4.5 GB
54	bd/97b9bc	21602.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-10 14:26:17.292	15m 55s	15m 44s	1455.0%	12.2 GB	291.9 GB	9.3 GB	6.6 GB
58	ec/062b79	21604.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-10 14:26:17.360	16m 15s	16m 1s	1460.9%	13 GB	292.7 GB	9.9 GB	6.9 GB
57	b0/cd113f	21605.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-10 14:26:17.395	19m 15s	19m 6s	516.0%	14.4 GB	16.6 GB	303.6 GB	98.3 GB
65	65/8d4688	21608.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap1.6)	COMPLETED	0	2026-02-10 14:29:52.255	20m 50s	20m 46s	1570.6%	22.9 GB	30.6 GB	99.4 GB	97.3 GB
72	db/392701	21618.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap2.6)	COMPLETED	0	2026-02-10 14:31:17.434	23m 45s	23m 40s	1557.9%	25.6 GB	33.3 GB	99.3 GB	96.4 GB
62	df/76d23e	21607.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap1.3)	COMPLETED	0	2026-02-10 14:29:52.219	36m 50s	36m 45s	1585.9%	23 GB	31.6 GB	173.1 GB	171.8 GB
68	a3/bc9563	21616.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap2.2)	COMPLETED	0	2026-02-10 14:31:17.366	37m 10s	37m 7s	1570.2%	25.5 GB	33.8 GB	172.1 GB	169.9 GB
67	3d/cf41f2	21614.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap2.1)	COMPLETED	0	2026-02-10 14:31:17.291	37m 40s	37m 37s	1578.3%	25.6 GB	34 GB	172 GB	169.8 GB
63	65/63dd3a	21606.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap1.4)	COMPLETED	0	2026-02-10 14:29:52.188	39m 56s	39m 51s	1579.7%	23.1 GB	31.7 GB	173.3 GB	172 GB
60	40/2bf50c	21611.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap1.1)	COMPLETED	0	2026-02-10 14:29:52.352	40m 30s	40m 27s	1574.1%	22.9 GB	31.6 GB	172.8 GB	171.4 GB
66	33/ee144d	21617.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap2.0)	COMPLETED	0	2026-02-10 14:31:17.401	39m 5s	39m	1577.3%	25.6 GB	33.9 GB	172 GB	169.7 GB
61	3b/d36c5d	21610.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap1.2)	COMPLETED	0	2026-02-10 14:29:52.320	40m 50s	40m 43s	1580.5%	22.9 GB	31.6 GB	172.9 GB	171.5 GB
71	e9/e8eb75	21619.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap2.5)	COMPLETED	0	2026-02-10 14:31:17.469	39m 50s	39m 46s	1573.1%	25.7 GB	33.9 GB	172.5 GB	170.4 GB
64	e4/bce2d1	21609.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap1.5)	COMPLETED	0	2026-02-10 14:29:52.290	42m 5s	41m 58s	1579.4%	23 GB	31.8 GB	173.3 GB	172 GB
59	4e/d62861	21612.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap1.0)	COMPLETED	0	2026-02-10 14:29:52.384	42m 50s	42m 45s	1572.4%	22.9 GB	31.7 GB	172.8 GB	171.3 GB
70	0a/1b2b17	21615.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap2.4)	COMPLETED	0	2026-02-10 14:31:17.330	41m 30s	41m 25s	1570.7%	25.8 GB	34.2 GB	172.5 GB	170.4 GB
69	d3/baaf32	21613.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurPV.cram.asm_hap2.3)	COMPLETED	0	2026-02-10 14:31:17.260	42m 5s	41m 59s	1572.9%	25.8 GB	34.2 GB	172.4 GB	170.2 GB
73	7c/a068b5	21638.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap1)	COMPLETED	0	2026-02-10 15:12:42.390	1h 23m 35s	1h 23m 29s	203.4%	1.6 GB	2.1 GB	80 GB	71.1 GB
76	51/b5a220	21689.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap1)	COMPLETED	0	2026-02-10 16:36:17.787	4.8s	0ms	96.0%	3.1 MB	4.3 MB	1.7 MB	16.8 KB
74	0e/315f0e	21639.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap2)	COMPLETED	0	2026-02-10 15:13:22.338	1h 23m 10s	1h 23m 6s	204.2%	2.5 GB	3 GB	77.8 GB	69 GB
81	35/631773	21693.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap2)	COMPLETED	0	2026-02-10 16:36:32.738	4.8s	0ms	116.9%	3.1 MB	4.3 MB	1.8 MB	28.9 KB
78	7e/ea0d64	21686.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap1)	COMPLETED	0	2026-02-10 16:36:17.685	4m 15s	4m 11s	149.0%	7.2 MB	208.4 MB	35.7 GB	5.4 KB
80	4a/b67205	21690.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap2)	COMPLETED	0	2026-02-10 16:36:32.625	4m 25s	4m 21s	150.4%	7.2 MB	208.4 MB	34.7 GB	5.4 KB
79	7a/625190	21691.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap2)	COMPLETED	0	2026-02-10 16:36:32.658	18m 15s	18m 12s	253.0%	33.7 GB	36.8 GB	194 GB	183.3 GB
75	c0/78b06b	21688.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap1)	COMPLETED	0	2026-02-10 16:36:17.754	18m 40s	18m 34s	260.9%	33.7 GB	36.8 GB	196.4 GB	185.4 GB
82	82/2f7ef2	21692.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap2)	COMPLETED	0	2026-02-10 16:36:32.695	22m 30s	22m 26s	135.4%	8.8 MB	209.9 MB	34.7 GB	269.7 KB
77	d8/83f67b	21687.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap1)	COMPLETED	0	2026-02-10 16:36:17.716	22m 50s	22m 49s	135.4%	8.9 MB	209.7 MB	35.7 GB	270.8 KB
84	b8/10c7e3	21698.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap1)	COMPLETED	0	2026-02-10 16:54:57.656	9m 45s	9m 43s	100.0%	4.4 GB	5.8 GB	113.5 GB	3.2 GB
85	99/4fa021	21699.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap1_scaffolds_final.fa)	COMPLETED	0	2026-02-10 17:04:42.697	4.9s	2s	99.8%	6.1 MB	10.7 MB	729.9 MB	68.8 KB
83	eb/e7f650	21697.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap2)	COMPLETED	0	2026-02-10 16:54:47.909	10m 25s	10m 24s	100.0%	4.3 GB	5.6 GB	126.4 GB	3.4 GB
